mineID,site,ancientName,province,country,region,miningDistrict,romanianRANID,sanchezPalenciaAndOrejasID,domergueID,spainMapSheet,lambertX,lambertY,latitude,longitude,coordinateAccuracy,locationDataSource,locationNotes,notBeforeOpeningDate,notAfterOpeningDate,notBeforeClosingDate,notAfterClosingDate,inUseDate,metalMinedGold,metalMinedSilver,metalMinedLead,metalMinedCopper,metalMinedTin,metalMinedIron,metalMinedMercuryCinnabar,metalMinedZinc,metalMinedOther,description,references,techniqueOpencast,techniqueUnderground,techniqueHydraulic,techniqueHushing,techniqueGroundSluicing,techniqueRuinaMontium,techniqueRakeComb,techniqueGoldWashing,techniqueOther,notes,geology,depositType,exploitationType,Flag_Au_Oro,Status_Au_Oro,Flag_Ag_Plata,Status_Ag_Plata,Flag_Cu_Cobre,Status_Cu_Cobre,Flag_Pb_Plomo,Status_Pb_Plomo,Flag_Hg_Cinabrio,Status_Hg_Cinabrio,Flag_Sn_Estano,Status_Sn_Estano,Flag_Fe_Hierro,Status_Fe_Hierro,Tech_Ruina_Montium,Tech_Subterranea,Tech_Cielo_Abierto,Tech_Lavado_Placer,Certainty_Spatial,Certainty_Archaeological,Certainty_Metallogenic,Certainty_Score,Certainty_Grade,Real_Elevation_MDT_m,Real_IGME_Lithology_General,Real_IGME_Lithology_Detailed,Real_IGME_Era,Real_IGME_Sistema,Real_IGME_Dominio,Coord_X,Coord_Y,Real_IGME_Dist_Fault_m,Real_IGME_Dist_Contact_m,Real_IGME_Fault_Density_5km,Is_Presence,Spatial_Fold
33,Mina da Cabranca,,Lusitania,Portugal,Northern Portugal,Northern Portugal,,NP-07,,,,,41.012513,-8.361867,200.0,Carvalho and da Veiga Ferreira 1954,,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Carvalho and da Veiga Ferreira 1954; Sanchez-Palencia and Orejas 1994, 198",,,,False,False,0.0,0.0,0.0,0.0,,,Primary,Selective,1,Confirmado,0,No,0,No,0,No,0.0,No,0.0,No,0.0,No,0.0,0.0,0.0,0.0,0.85,0.9,1.0,0.905,Alta Certeza (Grado I),65.0,Macizo Ibérico (Zona Ossa-Morena / Centroibérica),"Pizarras, esquistos y metavulcanitas hercínicas",PALEOZOICO,DEVONICO-CARBONIFERO,ZONA CENTROIBERICA / OSSA MORENA (LNEG),49052.09418306576,4554014.48498904,190928.5,189894.2,0,1,1
34,Mina do Bugalho,,Hispania Baetica,Portugal,Évora,Picos de Aroche,,,POR 21,441.0,270.9,191.1,38.68452182,-7.318251199,,,,,,,,,FALSE,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Domergue 1990: 61,,,False,False,False,0.0,0.0,0.0,,,Hard rock,Primary,,0,No,0,No,1,Confirmado,0,No,0.0,No,0.0,No,0.0,No,0.0,0.0,0.0,0.0,0.5,0.9,1.0,0.765,Media Certeza (Grado II),221.0,Macizo Ibérico (Zona Ossa-Morena / Centroibérica),"Pizarras, esquistos y metavulcanitas hercínicas",PALEOZOICO,DEVONICO-CARBONIFERO,ZONA CENTROIBERICA / OSSA MORENA (LNEG),124341.85816079052,4290626.059102087,799.9,655.3,14,1,2
35,Mina do Portal,,Lusitania,Portugal,Northern Portugal,Northern Portugal,,NP-06,,,,,41.039901,-8.404394,300.0,Carvalho and da Veiga Ferreira 1954,,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Carvalho and da Veiga Ferreira 1954; Sanchez-Palencia and Orejas 1994, 198",,,,False,False,0.0,0.0,0.0,0.0,,,Primary,Selective,1,Confirmado,0,No,0,No,0,No,0.0,No,0.0,No,0.0,No,0.0,0.0,0.0,0.0,0.85,0.9,1.0,0.905,Alta Certeza (Grado I),180.0,Macizo Ibérico (Zona Ossa-Morena / Centroibérica),"Pizarras, esquistos y metavulcanitas hercínicas",PALEOZOICO,DEVONICO-CARBONIFERO,ZONA CENTROIBERICA / OSSA MORENA (LNEG),45662.91443634214,4557277.961216562,189311.8,187864.2,0,1,1
36,Minancos,,Hispania Baetica,Portugal,Beja,Picos de Aroche,,,POR 5,503.0,286.9,133.5,38.16428271,-7.141500915,,,,,,,,,FALSE,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Domergue 1990: 61,,,False,False,False,0.0,0.0,0.0,,,Hard rock,Primary,,0,No,0,No,1,Confirmado,0,No,0.0,No,0.0,No,0.0,No,0.0,0.0,0.0,0.0,0.5,0.9,1.0,0.765,Media Certeza (Grado II),170.0,Macizo Ibérico (Zona Ossa-Morena / Centroibérica),"Pizarras, esquistos y metavulcanitas hercínicas",PALEOZOICO,DEVONICO-CARBONIFERO,ZONA CENTROIBERICA / OSSA MORENA (LNEG),137124.6404171181,4232154.639986312,5910.9,590.9,0,1,2
37,Monfortinho 1,,Hispania Tarraconensis,Portugal,Castelo Branco,Beiras,,,POR 17.1,271.0,307.5,339.0,40.01267954,-6.874035303,,,"Location is actually slightly to the N of this point, at confluence of rio Erges and ribeiro do Segundo Areijo",,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Domergue 1990: 41,0.0,0.0,True,False,False,0.0,1.0,0.0,0.0,,Quaternary terrace,,,1,Confirmado,0,No,0,No,0,No,0.0,No,0.0,No,0.0,No,1.0,0.0,1.0,0.0,0.5,0.9,1.0,0.765,Media Certeza (Grado II),290.0,Macizo Ibérico (Zona Ossa-Morena / Centroibérica),"Pizarras, esquistos y metavulcanitas hercínicas",PALEOZOICO,DEVONICO-CARBONIFERO,ZONA CENTROIBERICA / OSSA MORENA (LNEG),169330.60776436114,4436358.176485722,118956.0,112394.2,0,1,5
38,Monfortinho 2,,Hispania Tarraconensis,Portugal,Castelo Branco,Beiras,,,POR 17.2,271.0,307.5,339.0,40.01267954,-6.874035303,,,,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Domergue 1990: 41,0.0,0.0,True,False,False,0.0,1.0,0.0,0.0,,Quaternary terrace,,,1,Confirmado,0,No,0,No,0,No,0.0,No,0.0,No,0.0,No,1.0,0.0,1.0,0.0,0.5,0.9,1.0,0.765,Media Certeza (Grado II),290.0,Macizo Ibérico (Zona Ossa-Morena / Centroibérica),"Pizarras, esquistos y metavulcanitas hercínicas",PALEOZOICO,DEVONICO-CARBONIFERO,ZONA CENTROIBERICA / OSSA MORENA (LNEG),169330.60776436114,4436358.176485722,118956.0,112394.2,0,1,5
39,Monfortinho 3 (Fonte Santa),,Hispania Tarraconensis,Portugal,Castelo Branco,Beiras,,,POR 17.3,271.0,307.2,337.2,39.99651051,-6.877844815,,,,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Domergue 1990: 41,0.0,0.0,True,False,False,0.0,1.0,0.0,0.0,,Quaternary terrace,,,1,Confirmado,0,No,0,No,0,No,0.0,No,0.0,No,0.0,No,1.0,0.0,1.0,0.0,0.5,0.9,1.0,0.765,Media Certeza (Grado II),270.0,Macizo Ibérico (Zona Ossa-Morena / Centroibérica),"Pizarras, esquistos y metavulcanitas hercínicas",PALEOZOICO,DEVONICO-CARBONIFERO,ZONA CENTROIBERICA / OSSA MORENA (LNEG),168927.12657888484,4434577.020552364,117129.8,110587.2,0,1,5
40,Monte Judeu,,Hispania Baetica,Portugal,Beja,Picos de Aroche,,,POR 9,524.0,268.5,119.9,38.04335366,-7.352737619,,,,,,,,,FALSE,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Domergue 1990: 61,,,False,False,False,0.0,0.0,0.0,,,Hard rock,Primary,,0,No,0,No,1,Confirmado,0,No,0.0,No,0.0,No,0.0,No,0.0,0.0,0.0,0.0,0.5,0.9,1.0,0.765,Media Certeza (Grado II),240.0,Macizo Ibérico (Zona Ossa-Morena / Centroibérica),"Pizarras, esquistos y metavulcanitas hercínicas",PALEOZOICO,DEVONICO-CARBONIFERO,ZONA CENTROIBERICA / OSSA MORENA (LNEG),117977.30086702813,4219577.490210949,8431.8,341.1,0,1,2
133,Nogueirinha,,Lusitania,Portugal,Évora,Alentejo,,,POR 22,459.0,200.4,174.0,38.53331052,-8.128499598,,,,,,,,,FALSE,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,Domergue 1990: 62,,,False,False,False,0.0,0.0,0.0,,,,,,0,No,0,No,0,No,0,No,0.0,No,0.0,No,1.0,Confirmado,0.0,0.0,0.0,0.0,0.5,0.9,1.0,0.765,Media Certeza (Grado II),339.0,Macizo Ibérico (Zona Ossa-Morena / Centroibérica),"Pizarras, esquistos y metavulcanitas hercínicas",PALEOZOICO,DEVONICO-CARBONIFERO,ZONA CENTROIBERICA / OSSA MORENA (LNEG),52877.22541094408,4277474.430896554,44481.0,43925.4,0,1,2
134,Outeiro Machado,,Hispania Tarraconensis,Portugal,Northern Portugal,Northern Portugal,,NP-12,,,,,41.750612,-7.515958,500.0,Location is for the rock art site of Outeiro Machado; mines are said to be nearby,,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Sanchez-Palencia and Orejas 1994, 198",1.0,,,False,False,0.0,0.0,0.0,0.0,,,Primary,Extensive,1,Confirmado,0,No,0,No,0,No,0.0,No,0.0,No,0.0,No,0.0,0.0,1.0,0.0,0.85,0.9,1.0,0.905,Alta Certeza (Grado I),452.0,Macizo Ibérico (Zona Ossa-Morena / Centroibérica),"Pizarras, esquistos y metavulcanitas hercínicas",PALEOZOICO,DEVONICO-CARBONIFERO,ZONA CENTROIBERICA / OSSA MORENA (LNEG),124497.86179222574,4631952.417304267,97323.9,97459.0,0,1,1
135,Paulinos,,Hispania Tarraconensis,Portugal,Braga,Trás-os-montes,,,POR 12,70.0,169.9,508.9,41.5488674,-8.493903507,,,,,,,,,FALSE,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,Domergue 1990: 41,,,False,False,False,0.0,0.0,0.0,,,Hard rock,Primary,,0,No,0,No,0,No,0,No,0.0,No,1.0,Confirmado,0.0,No,0.0,0.0,0.0,0.0,0.5,0.9,1.0,0.765,Media Certeza (Grado II),130.0,Macizo Ibérico (Zona Ossa-Morena / Centroibérica),"Pizarras, esquistos y metavulcanitas hercínicas",PALEOZOICO,DEVONICO-CARBONIFERO,ZONA CENTROIBERICA / OSSA MORENA (LNEG),41723.47558308096,4614286.003918589,141702.2,136997.2,0,1,1
136,Picalto,,Lusitania,Portugal,Faro,Algarve,,,POR 25,587.0,190.5,33.0,37.26293846,-8.240163649,,,,,,,,,FALSE,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Domergue 1990: 62,,,False,False,False,0.0,0.0,0.0,,,,,,0,No,0,No,1,Confirmado,0,No,0.0,No,0.0,No,0.0,No,0.0,0.0,0.0,0.0,0.5,0.9,1.0,0.765,Media Certeza (Grado II),236.0,Macizo Ibérico (Zona Ossa-Morena / Centroibérica),"Pizarras, esquistos y metavulcanitas hercínicas",PALEOZOICO,DEVONICO-CARBONIFERO,ZONA CENTROIBERICA / OSSA MORENA (LNEG),35187.22267904837,4136931.793767972,66202.5,63999.8,0,1,2
137,Pirâmide de Santa Justa,,Hispania Tarraconensis,Portugal,Northern Portugal,Northern Portugal,,NP-03,,,,,41.171439,-8.494012,1000.0,"Guessed from Google Earth and Sanchez-Palencia and Orejas 1994, fig. 12",,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Sanchez-Palencia and Orejas 1994, 198",,,,False,False,0.0,0.0,0.0,0.0,,,Primary,Selective - Extensive,1,Confirmado,0,No,0,No,0,No,0.0,No,0.0,No,0.0,No,0.0,0.0,0.0,0.0,0.7,0.9,1.0,0.845,Alta Certeza (Grado I),366.0,Macizo Ibérico (Zona Ossa-Morena / Centroibérica),"Pizarras, esquistos y metavulcanitas hercínicas",PALEOZOICO,DEVONICO-CARBONIFERO,ZONA CENTROIBERICA / OSSA MORENA (LNEG),39049.72943967115,4572361.397330069,178747.9,176110.3,0,1,1
138,Poço das Freitas,,Hispania Tarraconensis,Portugal,Vila Real,Trás-os-montes,,NP-10,POR 42,46.0,244.5,529.9,41.73727222,-7.598234313,,,,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Domergue 1990: 41; Sanchez-Palencia and Orejas 1994, 198",1.0,1.0,False,False,False,0.0,0.0,0.0,0.0,,Gold-bearing quartz arsenopyrite veins in granite.,Primary,Extensive,1,Confirmado,0,No,0,No,0,No,0.0,No,0.0,No,0.0,No,0.0,1.0,1.0,0.0,0.5,1.0,1.0,0.8,Alta Certeza (Grado I),542.0,Macizo Ibérico (Zona Ossa-Morena / Centroibérica),"Pizarras, esquistos y metavulcanitas hercínicas",PALEOZOICO,DEVONICO-CARBONIFERO,ZONA CENTROIBERICA / OSSA MORENA (LNEG),117575.59226259,4630834.028497595,98945.2,98945.2,0,1,1
139,Batocas (Poço das Freitas),,Hispania Tarraconensis,Portugal,Vila Real,Trás-os-montes,,,POR 42,33.0,244.3,531.9,41.75528934,-7.600489841,,,,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Domergue 1990: 41; Lima et al. 2014,0.0,1.0,False,False,False,0.0,0.0,0.0,0.0,,Hard rock,Primary,,1,Confirmado,0,No,0,No,0,No,0.0,No,0.0,No,0.0,No,0.0,1.0,0.0,0.0,0.5,0.9,1.0,0.765,Media Certeza (Grado II),556.0,Macizo Ibérico (Zona Ossa-Morena / Centroibérica),"Pizarras, esquistos y metavulcanitas hercínicas",PALEOZOICO,DEVONICO-CARBONIFERO,ZONA CENTROIBERICA / OSSA MORENA (LNEG),117495.1727152086,4632845.143528942,96944.0,96944.0,0,1,1
140,Quarta Feira,,Hispania Tarraconensis,Portugal,Guarda,Beiras,,,POR 28,226.0,279.0,377.2,40.35979926,-7.203108594,,,,,,,,,FALSE,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Domergue 1990: 42,,,False,False,False,0.0,0.0,0.0,,,Hard rock,,,0,No,0,No,1,Confirmado,0,No,0.0,No,0.0,No,0.0,No,0.0,0.0,0.0,0.0,0.5,0.9,1.0,0.765,Media Certeza (Grado II),577.0,Macizo Ibérico (Zona Ossa-Morena / Centroibérica),"Pizarras, esquistos y metavulcanitas hercínicas",PALEOZOICO,DEVONICO-CARBONIFERO,ZONA CENTROIBERICA / OSSA MORENA (LNEG),143061.9240054643,4476179.231309585,156095.6,142079.1,0,1,5
141,Recarei,,Hispania Tarraconensis,Portugal,Northern Portugal,Northern Portugal,,NP-04,,,,,41.157252,-8.434914,1000.0,"Placename, Google Earth",,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Sanchez-Palencia and Orejas 1994, 198",,,,False,False,0.0,0.0,0.0,0.0,,,Primary,Extensive,1,Confirmado,0,No,0,No,0,No,0.0,No,0.0,No,0.0,No,0.0,0.0,0.0,0.0,0.7,0.9,1.0,0.845,Alta Certeza (Grado I),176.0,Macizo Ibérico (Zona Ossa-Morena / Centroibérica),"Pizarras, esquistos y metavulcanitas hercínicas",PALEOZOICO,DEVONICO-CARBONIFERO,ZONA CENTROIBERICA / OSSA MORENA (LNEG),43911.37664591026,4570473.123287622,178169.6,176059.1,0,1,1
142,Río Miño 3: Rio Mouro,,Hispania Tarraconensis,Portugal,Viano do Castelo,Cuenca media del Miño,,,POR 37,3.0,177.5,567.5,42.07670386,-8.405047143,,,,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Domergue 1990: 41,,,,,,,,,,,Quaternary terrace,,,1,Confirmado,0,No,0,No,0,No,0.0,No,0.0,No,0.0,No,0.0,0.0,0.0,0.0,0.5,0.9,1.0,0.765,Media Certeza (Grado II),44.0,Macizo Ibérico (Zona Ossa-Morena / Centroibérica),"Pizarras, esquistos y metavulcanitas hercínicas",PALEOZOICO,DEVONICO-CARBONIFERO,ZONA CENTROIBERICA / OSSA MORENA (LNEG),52836.746031969145,4672448.959439153,91349.6,82138.8,0,1,1
143,Río Miño 4: Monção,,Hispania Tarraconensis,Portugal,Viano do Castelo,Cuenca media del Miño,,,POR 38,2.0,167.7,567.3,42.07456039,-8.523459902,,,,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Domergue 1990: 41,,,,,,,,,,,Quaternary terrace,,,1,Confirmado,0,No,0,No,0,No,0.0,No,0.0,No,0.0,No,0.0,0.0,0.0,0.0,0.5,0.9,1.0,0.765,Media Certeza (Grado II),15.0,Macizo Ibérico (Zona Ossa-Morena / Centroibérica),"Pizarras, esquistos y metavulcanitas hercínicas",PALEOZOICO,DEVONICO-CARBONIFERO,ZONA CENTROIBERICA / OSSA MORENA (LNEG),43021.90453456994,4672839.0477306815,97992.5,88456.8,0,1,1
144,Río Ponsul,,Hispania Tarraconensis,Portugal,Castelo Branco,Beiras,,,POR 16,293.0,265.0,316.0,39.80988767,-7.374041294,,,,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Domergue 1990: 41,0.0,0.0,True,False,False,0.0,1.0,0.0,0.0,,Quaternary terrace,,,1,Confirmado,0,No,0,No,0,No,0.0,No,0.0,No,0.0,No,1.0,0.0,1.0,0.0,0.5,0.9,1.0,0.765,Media Certeza (Grado II),149.0,Macizo Ibérico (Zona Ossa-Morena / Centroibérica),"Pizarras, esquistos y metavulcanitas hercínicas",PALEOZOICO,DEVONICO-CARBONIFERO,ZONA CENTROIBERICA / OSSA MORENA (LNEG),125533.66576805548,4415818.127322464,97532.7,90627.2,0,1,5
145,Ruy Gomes,,Hispania Baetica,Portugal,Beja,Picos de Aroche,,,POR 8,513.0,266.4,127.8,38.11467547,-7.375926245,,,,,,,,,FALSE,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Domergue 1990: 61,,,False,False,False,0.0,0.0,0.0,,,Hard rock,Primary,,0,No,0,No,1,Confirmado,0,No,0.0,No,0.0,No,0.0,No,0.0,0.0,0.0,0.0,0.5,0.9,1.0,0.765,Media Certeza (Grado II),171.0,Macizo Ibérico (Zona Ossa-Morena / Centroibérica),"Pizarras, esquistos y metavulcanitas hercínicas",PALEOZOICO,DEVONICO-CARBONIFERO,ZONA CENTROIBERICA / OSSA MORENA (LNEG),116314.9173021186,4227592.222118505,939.7,1425.5,13,1,2
146,San Domingos,,Hispania Baetica,Portugal,Beja,Huelva,,,POR 7,559.0,256.7,78.2,37.66849754,-7.49041657,,,,,,,,,FALSE,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Domergue 1990: 62,0.0,1.0,False,False,False,0.0,0.0,0.0,0.0,,Pyrite,,,0,No,1,Confirmado,1,Confirmado,0,No,0.0,No,0.0,No,0.0,No,0.0,1.0,0.0,0.0,0.5,0.9,1.0,0.765,Media Certeza (Grado II),114.0,Macizo Ibérico (Zona Ossa-Morena / Centroibérica),"Pizarras, esquistos y metavulcanitas hercínicas",PALEOZOICO,DEVONICO-CARBONIFERO,ZONA CENTROIBERICA / OSSA MORENA (LNEG),103881.91492285275,4178531.823979372,3762.5,4984.4,1,1,2
148,Santo Estevão,,Lusitania,Portugal,Faro,Algarve,,,POR 27,595.0,178.8,28.2,37.2194949,-8.371923707,,,,,,,,,FALSE,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Domergue 1990: 62,,,False,False,False,0.0,0.0,0.0,,,,,,0,No,0,No,1,Confirmado,0,No,0.0,No,0.0,No,0.0,No,0.0,0.0,0.0,0.0,0.5,0.9,1.0,0.765,Media Certeza (Grado II),67.0,Macizo Ibérico (Zona Ossa-Morena / Centroibérica),"Pizarras, esquistos y metavulcanitas hercínicas",PALEOZOICO,DEVONICO-CARBONIFERO,ZONA CENTROIBERICA / OSSA MORENA (LNEG),23216.20232203969,4132764.304871941,78504.3,75091.1,0,1,2
149,Seixo,,Hispania Tarraconensis,Portugal,Northern Portugal,Northern Portugal,,NP-14,,,,,41.19008,-7.26548,2000.0,Google Earth,,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Sanchez-Palencia and Orejas 1994, 198",,,,False,False,0.0,0.0,0.0,0.0,,,Primary,Extensive,1,Confirmado,0,No,0,No,0,No,0.0,No,0.0,No,0.0,No,0.0,0.0,0.0,0.0,0.5,0.9,1.0,0.765,Media Certeza (Grado II),659.0,Macizo Ibérico (Zona Ossa-Morena / Centroibérica),"Pizarras, esquistos y metavulcanitas hercínicas",PALEOZOICO,DEVONICO-CARBONIFERO,ZONA CENTROIBERICA / OSSA MORENA (LNEG),142254.88789297553,4568636.483408719,160715.0,156983.7,0,1,1
150,Serra de Arga,,Hispania Tarraconensis,Portugal,Northern Portugal,Northern Portugal,,NP-21,,,,,41.806046,-8.713685,3000.0,Google Earth,,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Sanchez-Palencia and Orejas 1994, 199",,,,False,False,0.0,0.0,0.0,0.0,,,Primary,Selective - Extensive,1,Confirmado,0,No,0,No,0,No,0.0,No,0.0,No,0.0,No,0.0,0.0,0.0,0.0,0.5,0.9,1.0,0.765,Media Certeza (Grado II),650.0,Macizo Ibérico (Zona Ossa-Morena / Centroibérica),"Pizarras, esquistos y metavulcanitas hercínicas",PALEOZOICO,DEVONICO-CARBONIFERO,ZONA CENTROIBERICA / OSSA MORENA (LNEG),25283.901054030925,4644048.610485761,130703.0,121629.5,0,1,1
151,Serra de Banjas / Mias das Banjas,,Hispania Tarraconensis,Portugal,Porto,Trás-os-montes,,NP-05,POR 30,134.0,178.6,458.2,41.09264776,-8.387838816,200.0,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Domergue 1990: 41; Sanchez-Palencia and Orejas 1994, 198",0.0,1.0,False,False,False,0.0,0.0,0.0,0.0,,Hard rock,Primary,Selective - Extensive,1,Confirmado,0,No,0,No,0,No,0.0,No,0.0,No,0.0,No,0.0,1.0,0.0,0.0,0.85,1.0,1.0,0.94,Alta Certeza (Grado I),218.0,Macizo Ibérico (Zona Ossa-Morena / Centroibérica),"Pizarras, esquistos y metavulcanitas hercínicas",PALEOZOICO,DEVONICO-CARBONIFERO,ZONA CENTROIBERICA / OSSA MORENA (LNEG),47418.25972125412,4563050.614123151,183332.6,181834.7,0,1,1
152,Serra de Caveira,,Lusitania,Portugal,Setubal,Alentejo,,,POR 36,506.0,167.2,127.9,38.11740938,-8.50711216,,,,,,,,,FALSE,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Domergue 1990: 62,0.0,1.0,False,False,False,0.0,0.0,0.0,0.0,,Pyrite,,,0,No,0,No,1,Confirmado,0,No,0.0,No,0.0,No,0.0,No,0.0,1.0,0.0,0.0,0.5,0.9,1.0,0.765,Media Certeza (Grado II),173.0,Macizo Ibérico (Zona Ossa-Morena / Centroibérica),"Pizarras, esquistos y metavulcanitas hercínicas",PALEOZOICO,DEVONICO-CARBONIFERO,ZONA CENTROIBERICA / OSSA MORENA (LNEG),17084.13900556037,4233192.778375262,78865.1,79397.5,0,1,2
153,Serra de Queiriga,,Hispania Tarraconensis,Portugal,Guarda,Beiras,,,POR 46,167.0,233.0,424.0,40.78431492,-7.742175823,,,,,,,,,FALSE,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,Domergue 1990: 42,,,False,False,False,0.0,0.0,0.0,,,Hard rock,,,0,No,0,No,0,No,0,No,0.0,No,1.0,Confirmado,0.0,No,0.0,0.0,0.0,0.0,0.5,0.9,1.0,0.765,Media Certeza (Grado II),616.0,Macizo Ibérico (Zona Ossa-Morena / Centroibérica),"Pizarras, esquistos y metavulcanitas hercínicas",PALEOZOICO,DEVONICO-CARBONIFERO,ZONA CENTROIBERICA / OSSA MORENA (LNEG),99810.90737148163,4525645.749768593,205085.2,190783.9,0,1,1
154,Serra de Santa Justa / Fojo das Pombas,,Hispania Tarraconensis,Portugal,Porto,Trás-os-montes,,NP-02,POR 31,123.0,169.4,468.2,41.18239405,-8.497837306,100.0,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Open trenches and underground galleries, with stepped descent. Some shafts up to 70 m deep. Large exploitation chamber.","Domergue 1990: 41; Sanchez-Palencia and Orejas 1994, 198; http://arqueologia.patrimoniocultural.pt/index.php?sid=sitios.resultados&subsid=47630 ; https://aesda.org/tag/valongo/",0.0,1.0,False,False,False,0.0,0.0,0.0,0.0,,Hard rock,Primary,Selective - Extensive,1,Confirmado,0,No,0,No,0,No,0.0,No,0.0,No,0.0,No,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,Alta Certeza (Grado I),264.0,Macizo Ibérico (Zona Ossa-Morena / Centroibérica),"Pizarras, esquistos y metavulcanitas hercínicas",PALEOZOICO,DEVONICO-CARBONIFERO,ZONA CENTROIBERICA / OSSA MORENA (LNEG),38805.77023868088,4573598.632571525,177777.7,175063.7,0,1,1
155,Tagus 1: Mouriscas,,Hispania Tarraconensis,Portugal,Santarem,Beiras,,,POR 33,332.0,203.0,277.5,39.46560039,-8.098241904,,,,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Domergue 1990: 41,0.0,0.0,True,False,False,0.0,1.0,0.0,0.0,,Quaternary terrace,,,1,Confirmado,0,No,0,No,0,No,0.0,No,0.0,No,0.0,No,1.0,0.0,1.0,0.0,0.5,0.9,1.0,0.765,Media Certeza (Grado II),96.0,Macizo Ibérico (Zona Ossa-Morena / Centroibérica),"Pizarras, esquistos y metavulcanitas hercínicas",PALEOZOICO,DEVONICO-CARBONIFERO,ZONA CENTROIBERICA / OSSA MORENA (LNEG),61330.257205499394,4380870.014144328,82958.5,67785.5,0,1,5
156,Tagus 2: Abrantes,,Hispania Tarraconensis,Portugal,Santarem,Beiras,,,POR 32,331.0,195.0,278.5,39.47459709,-8.191211683,,,,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Domergue 1990: 41,0.0,0.0,True,False,False,0.0,1.0,0.0,0.0,,Quaternary terrace,,,1,Confirmado,0,No,0,No,0,No,0.0,No,0.0,No,0.0,No,1.0,0.0,1.0,0.0,0.5,0.9,1.0,0.765,Media Certeza (Grado II),52.0,Macizo Ibérico (Zona Ossa-Morena / Centroibérica),"Pizarras, esquistos y metavulcanitas hercínicas",PALEOZOICO,DEVONICO-CARBONIFERO,ZONA CENTROIBERICA / OSSA MORENA (LNEG),53384.36440877424,4382327.290981154,88130.3,73156.9,0,1,5
157,Tagus 3: Confluence Zêzere-Tagus,,Hispania Tarraconensis,Portugal,Santarem,Beiras,,,POR 34,331.0,185.0,279.0,39.4789832,-8.307440301,,,,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Domergue 1990: 41,0.0,0.0,True,False,False,0.0,1.0,0.0,0.0,,Quaternary terrace,,,1,Confirmado,0,No,0,No,0,No,0.0,No,0.0,No,0.0,No,1.0,0.0,1.0,0.0,0.5,0.9,1.0,0.765,Media Certeza (Grado II),48.0,Macizo Ibérico (Zona Ossa-Morena / Centroibérica),"Pizarras, esquistos y metavulcanitas hercínicas",PALEOZOICO,DEVONICO-CARBONIFERO,ZONA CENTROIBERICA / OSSA MORENA (LNEG),43408.20833554241,4383398.847706002,94586.0,79748.3,0,1,5
